scaffold	start	end	mid	sites	lnL	cv_lnL
contig0	608504	608786	608622	50	-492.03907	-1132.57297
contig0	608794	609173	608977	50	-408.48832	-850.4679
contig0	609174	609677	609401	50	-383.35376	-766.61264
contig0	609691	610115	609905	50	-378.12429	-657.47724
contig0	610118	610443	610264	50	-412.29525	-804.36234
contig0	610447	610791	610610	50	-407.91251	-822.54715
contig0	610794	611150	611000	50	-385.09340	-966.9083
contig0	611152	611526	611295	50	-383.32128	-1012.27912
contig0	611539	611994	611803	50	-427.08598	-1151.71409
contig0	611996	612298	612162	50	-432.77515	-957.63566
contig0	612311	612669	612471	50	-438.70356	-1113.61983
contig0	612672	613012	612840	50	-370.02395	-838.50401
contig0	613013	613342	613159	50	-390.64258	-797.26591
contig0	613363	613715	613551	50	-441.86645	-1001.29098
contig0	613718	614097	613897	50	-387.55495	-839.11719
contig0	614099	614463	614281	50	-414.30581	-775.79672
contig0	614467	614753	614601	50	-437.46964	-808.82067
contig0	614757	615079	614917	50	-412.65664	-1055.54215
contig0	615084	615434	615247	50	-391.16622	-746.60834
contig0	615442	615837	615656	50	-420.57032	-1068.76054
contig0	615846	616083	615964	50	-417.82530	-963.45252
contig0	616085	616434	616229	50	-400.76542	-684.60133
contig0	616438	616818	616633	50	-423.00399	-994.36397
contig0	616819	617176	617016	50	-428.25175	-1002.71013
contig0	617178	617517	617345	50	-453.06784	-1150.93228
contig0	617539	617898	617703	50	-413.27398	-729.39528
contig0	617920	618243	618084	50	-406.56946	-627.6713
contig0	618244	618662	618435	50	-419.36303	-838.80059
contig0	618672	618996	618836	50	-446.11076	-1122.35362
contig0	618999	619326	619154	50	-439.99972	-1325.11703
contig0	619333	619779	619563	50	-419.40212	-975.00296
contig0	619800	620217	620001	50	-422.90012	-922.43527
contig0	620234	620620	620421	50	-392.42460	-988.04252
contig0	620630	620934	620811	50	-428.23787	-646.95831
contig0	620937	621227	621073	50	-433.35432	-1086.86743
contig0	621228	621585	621389	50	-400.33863	-918.29217
contig0	621588	622026	621826	50	-464.34011	-1011.55639
contig0	622028	622355	622189	50	-384.88503	-891.54771
contig0	622360	622739	622540	50	-430.06577	-873.23559
contig0	622742	623209	622959	50	-418.95961	-826.62354
contig0	623244	623603	623439	50	-390.04375	-747.02723
contig0	623615	623961	623805	50	-372.60987	-781.10144
contig0	623962	624285	624139	50	-420.76009	-841.81823
contig0	624298	624667	624479	50	-399.41916	-969.11446
contig0	624672	625021	624850	50	-442.04805	-974.32997
contig0	625023	625551	625271	50	-380.50127	-716.22869
contig0	625554	625970	625750	50	-446.18892	-915.88755
contig0	625977	626267	626121	50	-383.15147	-914.28202
contig0	626272	626646	626450	50	-395.66967	-939.18649
contig0	626651	626997	626845	50	-434.46371	-1001.06249
contig0	627001	627354	627179	50	-382.25927	-670.0848
contig0	627356	627702	627510	50	-446.19877	-789.65265
contig0	627710	628107	627895	50	-378.77448	-949.35284
contig0	628112	628423	628260	50	-382.01375	-708.35064
contig0	628424	628889	628680	50	-415.95861	-759.5814
contig0	628918	629363	629116	50	-412.34742	-940.67192
contig0	629365	629799	629596	50	-382.70928	-968.61781
contig0	629801	630116	629946	50	-428.62719	-738.4475
contig0	630123	630532	630331	50	-435.03639	-908.43206
contig0	630540	630966	630738	50	-388.17207	-1060.77767
contig0	630978	631368	631183	50	-395.05048	-878.53621
contig0	631375	631775	631568	50	-387.55556	-607.0044
contig0	631783	632281	632065	50	-417.42185	-698.43452
contig0	632284	632824	632551	50	-425.86352	-911.69154
contig0	632834	633125	632989	50	-418.32533	-789.70599
contig0	633128	633487	633333	50	-417.50694	-886.21181
contig0	633488	633806	633649	50	-374.54951	-612.68098
contig0	633807	634111	633952	50	-404.15169	-718.61577
contig0	634118	634596	634330	50	-429.81421	-845.55084
contig0	634597	635012	634803	50	-400.11483	-1238.95032
contig0	635018	635432	635220	50	-392.80467	-730.66903
contig0	635436	635864	635646	50	-374.93729	-862.12135
contig0	635876	636294	636084	50	-375.49686	-614.69176
contig0	636303	636691	636483	50	-397.58253	-1044.2989
contig0	636708	637254	636984	50	-396.03951	-860.25529
contig0	637256	637644	637470	50	-423.63615	-1138.35337
contig0	637647	638071	637841	50	-400.89982	-856.49084
contig0	638082	638656	638391	50	-403.06094	-1159.83658
contig0	638666	639088	638878	50	-371.80583	-643.61318
contig0	639096	639502	639291	50	-390.04678	-1056.82932
contig0	639520	639954	639721	50	-424.21282	-1179.28983
contig0	639956	640290	640091	50	-388.38459	-631.81305
contig0	640304	640825	640578	50	-399.42665	-860.07611
contig0	640835	641304	641068	50	-367.72920	-745.53282
contig0	641310	641629	641480	50	-398.73165	-885.62486
contig0	641631	642010	641844	50	-400.91864	-863.09681
contig0	642012	642552	642254	50	-386.99697	-684.02181
contig0	642554	642931	642752	50	-449.45614	-885.41937
contig0	642940	643283	643119	50	-389.77192	-971.89189
contig0	643292	643737	643513	50	-400.80346	-859.38139
contig0	643748	644210	643981	50	-414.84743	-786.88815
contig0	644211	644658	644406	50	-416.50064	-646.2941
contig0	644667	645049	644850	50	-373.38299	-640.5066
contig0	645056	645441	645245	50	-411.57345	-799.5275
contig0	645447	645909	645699	50	-426.89247	-732.92925
contig0	645957	646362	646155	50	-404.70636	-1176.61433
contig0	646364	646678	646505	50	-426.15464	-1085.91879
contig0	646681	647062	646841	50	-387.53565	-579.42437
contig0	647066	647521	647276	50	-401.25712	-1056.7835
contig0	647530	647912	647733	50	-404.61278	-799.99589
contig0	647913	648306	648140	50	-400.98792	-827.76015
contig0	648312	648736	648543	50	-448.68396	-973.302
contig0	648742	649149	648950	50	-399.68897	-631.61874
contig0	649152	649481	649315	50	-365.46443	-735.5524
contig0	649490	649974	649719	50	-379.53489	-669.91075
contig0	649981	650432	650206	50	-433.87204	-792.61737
contig0	650441	650835	650632	50	-449.56069	-667.81999
contig0	650839	651201	651020	50	-390.37559	-1170.98662
contig0	651212	651656	651459	50	-393.47659	-837.57615
contig0	651688	652114	651892	50	-429.07029	-761.64583
contig0	652118	652453	652280	50	-392.52880	-923.4259
contig0	652455	652865	652649	50	-436.41087	-911.46663
contig0	652878	653270	653077	50	-383.87155	-767.55636
contig0	653275	653652	653466	50	-388.27135	-708.7716
contig0	653665	654215	653954	50	-402.17369	-852.35974
contig0	654216	654525	654362	50	-406.93442	-758.08077
contig0	654538	654856	654698	50	-419.05264	-802.44344
contig0	654859	655195	655014	50	-402.82448	-780.00947
contig0	655211	655651	655404	50	-413.36627	-822.29017
contig0	655656	656108	655856	50	-394.93742	-665.24363
contig0	656126	656482	656315	50	-380.17361	-730.38847
contig0	656485	656825	656660	50	-361.34384	-575.40473
contig0	656829	657233	657052	50	-391.18957	-672.22275
contig0	657238	657560	657397	50	-400.93115	-844.52173
contig0	657599	657953	657774	50	-442.26208	-737.88333
contig0	657956	658311	658149	50	-463.38647	-1065.69718
contig0	658315	658663	658503	50	-429.11051	-1043.64127
contig0	658666	658917	658793	50	-378.86325	-651.51022
contig0	658919	659218	659066	50	-409.50143	-812.60615
contig0	659221	659611	659393	50	-388.73309	-799.68334
contig0	659612	660016	659837	50	-404.68028	-735.13012
contig0	660026	660490	660261	50	-420.34858	-847.03102
contig0	660495	660898	660712	50	-401.55127	-741.42589
contig0	660913	661276	661077	50	-378.50209	-794.36428
contig0	661283	661645	661448	50	-426.85384	-892.47164
contig0	661646	662101	661865	50	-400.33336	-803.01281
contig0	662107	662462	662297	50	-359.97088	-833.87556
contig0	662467	662817	662638	50	-411.26005	-818.40961
contig0	662840	663159	662980	50	-384.71726	-831.85443
contig0	663162	663473	663314	50	-415.68585	-1087.22129
contig0	663478	663844	663622	50	-406.36893	-1191.93775
contig0	663856	664290	664085	50	-414.83439	-661.35535
contig0	664299	664724	664494	50	-385.48116	-1002.24301
contig0	664729	665154	664968	50	-374.69437	-765.60608
contig0	665160	665523	665353	50	-451.08606	-1136.67265
contig0	665546	665926	665762	50	-352.32055	-1009.53875
contig0	665935	666269	666088	50	-424.88329	-1206.6155
contig0	666277	666620	666435	50	-386.80359	-746.12488
contig0	666629	666857	666743	50	-381.60301	-709.55225
contig0	666858	667127	666983	50	-433.17398	-982.6648
contig0	667137	667449	667298	50	-401.16475	-1182.39613
contig0	667457	667879	667681	50	-389.65141	-897.60683
contig0	667881	668174	668030	50	-397.67877	-767.83356
contig0	668182	668520	668346	50	-445.54255	-869.34932
contig0	668527	668879	668716	50	-390.73359	-836.89093
contig0	668888	669226	669059	50	-414.48499	-879.32266
contig0	669237	669555	669390	50	-491.45288	-783.41079
contig0	669559	669882	669723	50	-414.41382	-903.3598
contig0	669884	670172	670014	50	-420.47691	-716.95893
contig0	670173	670510	670347	50	-374.92722	-712.19849
contig0	670527	670874	670699	50	-377.21253	-721.58281
contig0	670887	671295	671081	50	-413.69272	-780.6675
contig0	671310	671782	671561	50	-406.74828	-926.57138
contig0	671786	672307	672031	50	-398.61217	-957.55824
contig0	672308	672602	672442	50	-397.19340	-706.77893
contig0	672611	673023	672795	50	-381.95626	-708.77151
contig0	673034	673424	673240	50	-399.30790	-729.87108
contig0	673442	673747	673598	50	-374.51684	-718.91651
contig0	673749	674216	673973	50	-389.69741	-954.89632
contig0	674221	674652	674436	50	-395.73284	-716.40957
contig0	674653	674956	674813	50	-386.84975	-639.84524
contig0	674969	675368	675169	50	-419.68813	-898.19842
contig0	675380	675666	675513	50	-394.40758	-743.96182
contig0	675673	675968	675824	50	-384.55807	-1001.77856
contig0	675977	676364	676168	50	-371.37971	-904.29637
contig0	676374	676766	676574	50	-356.01865	-670.58903
contig0	676769	677128	676948	50	-365.49741	-632.76131
contig0	677131	677577	677353	50	-379.43188	-807.24238
contig0	677589	677990	677784	50	-385.34393	-775.05711
contig0	677991	678430	678211	50	-381.83878	-797.86784
contig0	678437	678749	678591	50	-398.96474	-664.58056
contig0	678764	679233	678963	50	-408.28589	-848.32036
contig0	679242	679691	679475	50	-418.22036	-791.3947
contig0	679697	680067	679883	50	-384.75660	-745.44053
contig0	680077	680500	680304	50	-382.52838	-747.88182
contig0	680503	680866	680677	50	-456.02728	-1029.0668
contig0	680874	681203	681045	50	-395.82406	-1032.42674
contig0	681216	681623	681405	50	-408.18094	-825.67907
contig0	681641	681983	681815	50	-407.77378	-752.07167
contig0	681984	682392	682195	50	-364.14738	-605.00448
contig0	682398	682840	682626	50	-411.35313	-997.39586
contig0	682841	683274	683014	50	-341.77694	-543.62868
contig0	683279	683587	683419	50	-411.53926	-857.293
contig0	683590	683967	683787	50	-372.53719	-1308.86426
contig0	683973	684327	684170	50	-402.31275	-744.76412
contig0	684328	684640	684486	50	-411.75420	-863.39872
contig0	684656	684985	684797	50	-393.39282	-1021.24113
contig0	684986	685363	685204	50	-405.75532	-937.9734
contig0	685375	685733	685537	50	-389.48915	-602.06721
contig0	685736	686117	685901	50	-415.93738	-1132.85238
contig0	686120	686458	686305	50	-396.09843	-697.80782
contig0	686459	686819	686633	50	-399.46861	-726.96596
contig0	686820	687257	687021	50	-429.08505	-790.36913
contig0	687258	687614	687424	50	-421.54901	-915.51421
contig0	687618	688017	687826	50	-410.11908	-956.01882
contig0	688018	688492	688258	50	-398.97874	-803.37376
contig0	688493	688859	688670	50	-422.91395	-777.12646
contig0	688862	689167	689006	50	-409.79761	-856.30489
contig0	689169	689612	689374	50	-380.17186	-1149.65614
contig0	689613	690005	689806	50	-386.92488	-998.01
contig0	690012	690349	690168	50	-415.49291	-921.12565
contig0	690355	690673	690520	50	-384.54422	-849.53207
contig0	690674	691001	690833	50	-406.49075	-1015.16073
contig0	691020	691384	691189	50	-412.94982	-821.2761
contig0	691391	691767	691593	50	-392.43280	-789.6179
contig0	691769	692133	691945	50	-402.37091	-871.97384
contig0	692137	692501	692314	50	-411.25979	-1114.65805
contig0	692503	692823	692667	50	-409.15652	-718.42596
contig0	692835	693180	692999	50	-393.13215	-845.41901
contig0	693181	693463	693321	50	-384.20298	-721.94735
contig0	693464	693808	693636	50	-367.09955	-697.27967
contig0	693813	694077	693948	50	-402.66942	-719.25412
contig0	694079	694387	694218	50	-431.76223	-875.45529
contig0	694395	694743	694562	50	-412.70586	-1117.97094
contig0	694748	695179	694937	50	-399.30641	-881.23913
contig0	695193	695613	695405	50	-400.29989	-871.22991
contig0	695622	695984	695818	50	-393.45116	-795.00204
contig0	695986	696335	696157	50	-434.22809	-878.83657
contig0	696344	696859	696613	50	-418.89041	-991.59383
contig0	696865	697232	697059	50	-374.61943	-762.52214
contig0	697243	697603	697398	50	-381.74998	-649.41669
contig0	697619	697952	697783	50	-397.08489	-564.39274
contig0	697955	698320	698142	50	-409.14034	-848.87593
contig0	698347	698696	698541	50	-409.91202	-734.84844
contig0	698697	698965	698817	50	-447.79361	-898.70577
contig0	698971	699378	699154	50	-351.49702	-788.7608
contig0	699383	699783	699583	50	-404.48555	-988.9852
contig0	699794	700176	700011	50	-399.24011	-870.19892
contig0	700177	700505	700348	50	-401.35369	-857.14622
contig0	700513	701027	700733	50	-396.80097	-795.85905
contig0	701045	701451	701234	50	-423.52569	-884.31576
contig0	701461	701856	701656	50	-395.96905	-774.3652
contig0	701859	702287	702101	50	-388.11273	-973.42344
contig0	702291	702665	702478	50	-413.33889	-763.0932
contig0	702666	703079	702872	50	-394.03780	-804.83376
contig0	703103	703503	703301	50	-404.00341	-1400.04767
contig0	703524	703969	703748	50	-393.26979	-669.40103
contig0	703972	704345	704161	50	-357.46140	-668.38954
contig0	704362	704733	704560	50	-366.72567	-546.26654
contig0	704737	705143	704912	50	-387.51397	-776.45482
contig0	705147	705440	705288	50	-415.89602	-857.51315
contig0	705447	705795	705617	50	-417.42842	-961.84462
contig0	705802	706161	705979	50	-392.77371	-732.97943
contig0	706179	706587	706383	50	-357.99694	-624.18626
contig0	706588	707013	706794	50	-414.77818	-1019.67808
contig0	707023	707515	707284	50	-419.63229	-883.58033
contig0	707516	707782	707637	50	-383.41120	-618.84927
contig0	707785	708114	707971	50	-401.78598	-887.21834
contig0	708119	708611	708371	50	-410.17276	-885.42786
contig0	708612	708935	708778	50	-401.93166	-666.08755
contig0	708944	709285	709092	50	-398.60808	-705.89407
contig0	709289	709736	709515	50	-399.70879	-895.42588
contig0	709752	710129	709933	50	-412.81514	-927.37643
contig0	710149	710486	710296	50	-389.40623	-745.16438
contig0	710503	710869	710718	50	-418.71445	-1027.64783
contig0	710872	711180	710992	50	-458.46411	-1159.19765
contig0	711181	711562	711353	50	-404.01607	-918.0128
contig0	711563	711980	711765	50	-363.71817	-777.95693
contig0	711984	712460	712270	50	-393.23715	-777.84511
contig0	712480	712933	712724	50	-405.42207	-865.99608
contig0	712942	713373	713153	50	-401.42833	-805.68336
contig0	713378	713749	713554	50	-419.79352	-934.84541
contig0	713753	714244	713979	50	-415.90817	-939.45746
contig0	714246	714748	714464	50	-427.39579	-1067.40965
contig0	714781	715116	714936	50	-378.83480	-761.90735
contig0	715118	715533	715313	50	-385.08812	-541.59555
contig0	715536	715812	715673	50	-376.36767	-763.71493
contig0	715818	716246	716039	50	-390.50071	-943.08692
contig0	716255	716619	716440	50	-450.41429	-1044.45811
contig0	716634	716992	716810	50	-378.56551	-597.58102
contig0	717005	717357	717202	50	-384.80472	-705.55649
contig0	717358	717632	717513	50	-426.97322	-952.00505
contig0	717634	718015	717817	50	-456.94120	-790.18257
contig0	718018	718323	718185	50	-429.82959	-999.34992
contig0	718333	718631	718483	50	-413.18092	-871.0503
contig0	718644	719105	718877	50	-359.81293	-755.70894
contig0	719121	719649	719402	50	-388.42252	-856.34741
contig0	719653	720086	719874	50	-389.53405	-1123.94069
contig0	720093	720603	720362	50	-386.88621	-815.6329
contig0	720606	720965	720797	50	-363.82655	-743.48333
contig0	720969	721355	721177	50	-366.94835	-995.27377
contig0	721370	721610	721486	50	-417.76677	-1209.05046
contig0	721612	721934	721771	50	-356.02923	-555.87131
contig0	721953	722362	722145	50	-403.26698	-687.95457
contig0	722365	722805	722580	50	-507.27478	-879.86584
contig0	722811	723134	722957	50	-450.02130	-1090.42031
contig0	723135	723506	723327	50	-352.27365	-702.88677
contig0	723509	723872	723688	50	-383.80966	-740.80083
contig0	723881	724338	724116	50	-380.41022	-1075.18246
contig0	724341	724772	724568	50	-390.55686	-689.61478
contig0	724777	725186	724985	50	-388.13419	-789.27489
contig0	725199	725744	725495	50	-401.15643	-741.41928
contig0	725757	726186	725979	50	-412.88701	-1121.67189
contig0	726193	726564	726364	50	-376.66799	-764.64392
contig0	726577	726904	726751	50	-426.28000	-791.78495
contig0	726908	727298	727117	50	-410.48534	-965.83579
contig0	727301	727672	727492	50	-415.18895	-815.61028
contig0	727688	728041	727874	50	-379.12427	-740.18348
contig0	728068	728430	728234	50	-399.58685	-823.98365
contig0	728437	728820	728646	50	-418.30625	-738.71129
contig0	728824	729156	728991	50	-449.69381	-1312.75642
contig0	729163	729589	729369	50	-420.92966	-966.62446
contig0	729610	729970	729800	50	-388.24186	-647.75405
contig0	729973	730378	730177	50	-459.67239	-892.78832
contig0	730386	730851	730643	50	-397.98963	-993.60957
contig0	730859	731182	731021	50	-397.45581	-723.18205
contig0	731187	731579	731382	50	-419.20314	-876.20121
contig0	731580	731909	731727	50	-378.08424	-710.46913
contig0	731915	732284	732115	50	-416.75993	-769.18412
contig0	732285	732691	732481	50	-410.96464	-958.9299
contig0	732703	733131	732901	50	-422.13133	-1029.08258
contig0	733147	733495	733318	50	-391.36408	-872.76931
contig0	733497	733894	733706	50	-425.29538	-951.98563
contig0	733899	734299	734093	50	-415.19310	-909.6316
contig0	734300	734737	734511	50	-405.67240	-893.65019
contig0	734746	735151	734961	50	-416.63620	-737.18725
contig0	735154	735431	735302	50	-372.73059	-710.25105
contig0	735434	735768	735606	50	-387.78450	-758.87653
contig0	735776	736235	736011	50	-422.54111	-1026.34228
contig0	736241	736619	736418	50	-396.91878	-687.79099
contig0	736642	736989	736811	50	-410.93007	-836.78778
contig0	736991	737325	737160	50	-379.32003	-782.54138
contig0	737335	737640	737489	50	-410.35860	-1160.40757
contig0	737645	738013	737816	50	-413.41156	-585.8374
contig0	738015	738412	738189	50	-471.32964	-999.9556
contig0	738424	738770	738573	50	-448.87282	-1181.06146
contig0	738774	739160	738951	50	-405.41707	-744.47599
contig0	739166	739616	739397	50	-385.76786	-888.0642
contig0	739624	739979	739804	50	-373.35676	-629.72964
contig0	739986	740415	740163	50	-395.86163	-700.68163
contig0	740426	740835	740644	50	-394.90483	-810.95377
contig0	740837	741256	741043	50	-408.96753	-1008.274
contig0	741259	741705	741491	50	-408.90193	-933.23839
contig0	741713	742018	741867	50	-420.75037	-852.15907
contig0	742023	742427	742218	50	-457.96243	-881.8493
contig0	742428	742772	742609	50	-420.85927	-694.49827
contig0	742783	743215	742977	50	-428.08496	-893.42981
contig0	743216	743630	743419	50	-408.06026	-752.2625
contig0	743632	744089	743862	50	-399.33362	-825.47799
contig0	744094	744412	744255	50	-413.78458	-1178.78314
contig0	744426	744891	744654	50	-385.37860	-587.06308
contig0	744896	745308	745081	50	-393.67567	-740.80055
contig0	745312	745672	745483	50	-382.19780	-807.35006
contig0	745686	746050	745868	50	-382.47235	-858.79388
contig0	746067	746461	746274	50	-409.90248	-946.11917
contig0	746464	746856	746642	50	-419.84090	-928.65356
contig0	746860	747153	747006	50	-407.49179	-874.18255
contig0	747156	747427	747291	50	-390.12492	-791.32571
contig0	747430	747813	747607	50	-427.39805	-861.35175
contig0	747821	748145	747976	50	-389.73266	-782.99223
contig0	748146	748517	748333	50	-383.31757	-717.8263
contig0	748520	748816	748672	50	-407.28725	-922.52557
contig0	748824	749203	749026	50	-448.45539	-1129.74068
contig0	749215	749607	749402	50	-405.39033	-858.03371
contig0	749609	749918	749762	50	-386.18966	-586.70049
contig0	749921	750409	750162	50	-427.48387	-859.39957
contig0	750411	750761	750574	50	-378.03329	-687.00892
contig0	750764	751094	750933	50	-392.63293	-791.80704
contig0	751108	751461	751286	50	-436.79742	-990.75832
contig0	751462	751813	751613	50	-447.72378	-948.73093
contig0	751814	752151	751981	50	-424.46777	-726.08724
contig0	752159	752576	752360	50	-408.27787	-835.75804
contig0	752584	753018	752819	50	-387.63138	-1230.60015
contig0	753033	753530	753271	50	-415.72272	-784.8808
contig0	753532	753918	753722	50	-398.38072	-581.00933
contig0	753920	754335	754139	50	-412.10523	-850.48933
contig0	754349	754654	754505	50	-401.73314	-659.55616
contig0	754658	754994	754804	50	-429.47989	-880.30546
contig0	754997	755359	755170	50	-379.18660	-636.09046
contig0	755360	755739	755538	50	-409.47365	-866.73612
contig0	755760	756045	755912	50	-400.41125	-1009.77725
contig0	756054	756465	756297	50	-422.54310	-939.25687
contig0	756466	756837	756681	50	-410.43189	-950.55979
contig0	756846	757199	757017	50	-383.75673	-1029.59365
contig0	757204	757572	757387	50	-431.42856	-887.01339
contig0	757573	757916	757725	50	-384.54606	-676.19211
contig0	757933	758351	758134	50	-373.11267	-760.10931
contig0	758356	758771	758573	50	-468.51105	-946.58824
contig0	758774	759186	759022	50	-370.74839	-746.7191
contig0	759194	759599	759359	50	-456.01306	-836.73551
contig0	759600	760048	759826	50	-407.37954	-841.90212
contig0	760070	760484	760297	50	-406.74309	-879.65841
contig0	760496	760914	760712	50	-388.79242	-871.23781
contig0	760917	761298	761085	50	-379.27569	-758.45778
contig0	761299	761747	761530	50	-392.20864	-715.50011
contig0	761758	762136	761977	50	-441.17413	-892.04941
contig0	762138	762493	762323	50	-410.89990	-820.93694
contig0	762506	762828	762668	50	-447.63624	-1005.21636
contig0	762829	763185	763009	50	-413.07293	-984.09936
contig0	763186	763552	763374	50	-459.72411	-1058.36932
contig0	763561	763933	763770	50	-384.55426	-897.03721
contig0	763937	764274	764089	50	-407.23641	-897.86008
contig0	764275	764586	764420	50	-465.64698	-1015.41329
contig0	764590	764962	764772	50	-437.79356	-1140.50963
contig0	764979	765411	765223	50	-443.60762	-972.36969
contig0	765419	765775	765599	50	-394.61462	-722.51613
contig0	765776	766134	765945	50	-452.43578	-1028.86042
contig0	766159	766557	766349	50	-444.10363	-755.76417
contig0	766558	766904	766736	50	-404.92716	-816.90936
contig0	766905	767357	767125	50	-427.81671	-1298.16726
contig0	767365	767830	767600	50	-386.33411	-965.93349
contig0	767848	768206	768015	50	-393.40514	-736.79313
contig0	768224	768594	768405	50	-423.71797	-1031.07068
contig0	768600	768929	768774	50	-423.27501	-1041.34539
contig0	768930	769305	769134	50	-402.10586	-1003.74002
contig0	769311	769599	769456	50	-420.89674	-984.85556
contig0	769607	769941	769782	50	-390.98601	-708.02597
contig0	769952	770369	770157	50	-383.14775	-698.90998
contig0	770370	770743	770562	50	-412.96161	-717.33762
contig0	770749	771121	770903	50	-411.96348	-796.4396
contig0	771124	771385	771249	50	-411.72828	-901.95041
contig0	771395	771789	771592	50	-404.39504	-909.19456
contig0	771791	772055	771918	50	-386.88366	-937.47419
contig0	772057	772492	772289	50	-429.63221	-926.77605
contig0	772503	772941	772738	50	-418.28846	-826.97316
contig0	772962	773297	773145	50	-365.29794	-819.1878
contig0	773308	773671	773488	50	-439.49020	-873.19806
contig0	773682	773997	773820	50	-425.94780	-1002.77137
contig0	774004	774421	774184	50	-415.59515	-1085.66883
contig0	774424	774816	774595	50	-394.06521	-732.46178
contig0	774821	775301	775084	50	-422.24242	-948.27295
contig0	775311	775680	775489	50	-393.60250	-872.58795
contig0	775693	776084	775882	50	-374.42239	-767.40553
contig0	776098	776383	776258	50	-446.83159	-851.59932
contig0	776391	776796	776591	50	-421.85384	-836.25442
contig0	776809	777242	777030	50	-390.27801	-770.28832
contig0	777243	777804	777504	50	-391.79795	-796.54976
contig0	777815	778261	778013	50	-374.16527	-866.97571
contig0	778268	778675	778469	50	-385.81400	-903.88472
contig0	778684	779042	778865	50	-371.71114	-907.31963
contig0	779052	779435	779257	50	-393.51012	-778.53061
contig0	779436	779854	779632	50	-388.45611	-781.15147
contig0	779863	780306	780090	50	-392.03698	-765.54936
contig0	780310	780764	780534	50	-423.82382	-1004.94079
contig0	780768	781210	780980	50	-442.09525	-883.5595
contig0	781212	781601	781403	50	-390.42435	-744.19054
contig0	781605	781999	781809	50	-452.08866	-886.50998
contig0	782008	782502	782213	50	-390.16241	-692.45812
contig0	782527	782988	782766	50	-393.03903	-887.05825
contig0	782993	783493	783231	50	-424.98599	-756.5059
contig0	783503	783973	783767	50	-387.85849	-745.1233
contig0	783974	784418	784214	50	-412.36168	-827.55908
contig0	784420	784753	784576	50	-385.50323	-591.86541
contig0	784763	785124	784949	50	-391.74812	-755.87298
contig0	785140	785529	785326	50	-399.70228	-788.27108
contig0	785541	786002	785789	50	-405.80422	-958.67263
contig0	786010	786409	786200	50	-397.43092	-722.57312
contig0	786410	786806	786596	50	-416.22391	-840.0154
contig0	786822	787145	786987	50	-396.28720	-1056.77453
contig0	787150	787448	787296	50	-398.03417	-813.8944
contig0	787458	787833	787659	50	-410.44173	-763.01923
contig0	787851	788358	788086	50	-420.92183	-962.84674
contig0	788360	788667	788508	50	-349.59981	-610.09361
contig0	788672	789057	788870	50	-395.07254	-1047.63133
contig0	789068	789465	789269	50	-419.54234	-994.52749
contig0	789476	789886	789691	50	-403.15595	-883.18372
contig0	789887	790291	790118	50	-384.74699	-1026.17604
contig0	790308	790658	790485	50	-431.29725	-1016.71682
contig0	790665	791018	790844	50	-382.31678	-872.97192
contig0	791029	791423	791234	50	-397.09053	-940.07336
contig0	791429	791800	791615	50	-374.44319	-810.18216
contig0	791806	792132	791951	50	-382.85217	-623.97863
contig0	792135	792537	792362	50	-392.91744	-874.44514
contig0	792539	792852	792707	50	-380.25548	-832.87446
contig0	792853	793264	793066	50	-410.69199	-1038.18389
contig0	793268	793683	793477	50	-420.14571	-907.8801
contig0	793689	793976	793822	50	-395.48189	-815.40247
contig0	793985	794443	794224	50	-394.25709	-965.20292
contig0	794449	794865	794664	50	-389.56736	-815.33617
contig0	794870	795282	795049	50	-399.61904	-775.61698
contig0	795284	795637	795450	50	-354.09979	-758.50526
contig0	795651	796093	795845	50	-354.26741	-669.72908
contig0	796098	796478	796289	50	-367.34315	-859.30874
contig0	796480	796865	796674	50	-396.57953	-841.75503
contig0	796880	797257	797063	50	-416.66489	-675.05638
contig0	797270	797707	797448	50	-421.60610	-1029.31186
contig0	797710	798153	797952	50	-386.04354	-895.21266
contig0	798158	798480	798317	50	-380.37298	-587.48926
contig0	798483	798962	798722	50	-459.09006	-1134.32589
contig0	798977	799399	799210	50	-419.75159	-897.18814
contig0	799400	799711	799538	50	-393.74969	-825.99397
contig0	799716	800115	799885	50	-416.03235	-736.24041
contig0	800117	800483	800303	50	-387.73157	-656.08702
contig0	800490	800861	800704	50	-416.43427	-1047.61512
contig0	800870	801178	801025	50	-427.45281	-1075.7332
contig0	801181	801523	801360	50	-418.94369	-733.16622
contig0	801525	801863	801700	50	-426.71073	-726.3367
contig0	801868	802222	802047	50	-399.47051	-870.04914
contig0	802225	802680	802456	50	-416.94368	-803.11016
contig0	802685	802990	802825	50	-446.07261	-996.67567
contig0	802994	803358	803185	50	-413.13716	-720.54671
contig0	803368	803731	803535	50	-423.86464	-982.60478
contig0	803736	804123	803912	50	-402.60063	-1341.32949
contig0	804127	804486	804325	50	-380.25528	-868.62571
contig0	804489	805128	804799	50	-410.39465	-1147.99874
contig0	805146	805515	805322	50	-340.70032	-648.39617
contig0	805516	805743	805623	50	-358.16133	-749.04987
contig0	805755	806190	805935	50	-384.17134	-639.72818
contig0	806197	806607	806409	50	-459.98222	-1076.96304
contig0	806613	806969	806795	50	-410.90374	-824.1291
contig0	806976	807358	807175	50	-401.10596	-811.14271
contig0	807367	807831	807607	50	-428.58319	-702.96557
contig0	807834	808227	808016	50	-429.24027	-826.14935
contig0	808256	808648	808429	50	-383.14055	-647.66537
